

							TABLEAU DE BORD CARREFOUR:



V:Vehicule
DA: Date d'arrivée
DFP:Date de fin de passage
TS:Temps de service
LF:Longueur file


 V           DA            DFP             TS		  V           DA           DFP           TS		 LF1     LF2



 Route1	 		                               Route2	 

 156(V) 	 8h 24m 20s 	  8h 24m 42s  	 0h 0m 21s  	 156(R) 	 8h 27m 29s	  8h 27m 55s  	 0h 0m 25s  	 1 	 2 
 157(V) 	 8h 24m 23s 	  8h 25m 35s  	 0h 1m 11s  	 157(V) 	 8h 28m 3s	  8h 28m 6s  	 0h 0m 3s  	 2 	 0 
 158(V) 	 8h 24m 27s 	  8h 25m 35s  	 0h 1m 7s  	 158(V) 	 8h 28m 9s	  8h 28m 14s  	 0h 0m 5s  	 3 	 0 
 159(V) 	 8h 24m 35s 	  8h 25m 36s  	 0h 1m 1s  	 159(V) 	 8h 28m 10s	  8h 28m 18s  	 0h 0m 7s  	 4 	 1 
 160(V) 	 8h 24m 37s 	  8h 25m 38s  	 0h 1m 0s  	 160(V) 	 8h 28m 23s	  8h 28m 33s  	 0h 0m 10s  	 5 	 0 
 161(R) 	 8h 25m 6s 	  8h 25m 40s  	 0h 0m 33s  	 161(V) 	 8h 28m 29s	  8h 28m 34s  	 0h 0m 4s  	 4 	 1 
 162(R) 	 8h 25m 6s 	  8h 25m 42s  	 0h 0m 36s  	 162(R) 	 8h 28m 41s	  8h 29m 27s  	 0h 0m 45s  	 5 	 0 
 163(R) 	 8h 25m 18s 	  8h 25m 45s  	 0h 0m 27s  	 163(R) 	 8h 28m 50s	  8h 29m 27s  	 0h 0m 37s  	 6 	 1 
 164(R) 	 8h 25m 28s 	  8h 25m 49s  	 0h 0m 20s  	 164(R) 	 8h 29m 4s	  8h 29m 28s  	 0h 0m 24s  	 7 	 2 
 165(R) 	 8h 25m 32s 	  8h 25m 53s  	 0h 0m 20s  	 165(R) 	 8h 29m 6s	  8h 29m 30s  	 0h 0m 23s  	 8 	 3 
 166(V) 	 8h 25m 41s 	  8h 26m 3s  	 0h 0m 22s  	 166(R) 	 8h 29m 8s	  8h 29m 32s  	 0h 0m 23s  	 4 	 4 
 167(O) 	 8h 26m 20s 	  8h 26m 20s  	 0h 0m 0s  	 167(R) 	 8h 29m 18s	  8h 29m 34s  	 0h 0m 15s  	 0 	 5 
 168(O) 	 8h 26m 20s 	  8h 27m 8s  	 0h 0m 47s  	 168(R) 	 8h 29m 25s	  8h 29m 37s  	 0h 0m 12s  	 0 	 6 
 169(R) 	 8h 26m 27s 	  8h 27m 8s  	 0h 0m 41s  	 169(V) 	 8h 29m 33s	  8h 29m 47s  	 0h 0m 14s  	 1 	 2 
 170(R) 	 8h 26m 50s 	  8h 27m 9s  	 0h 0m 18s  	 170(V) 	 8h 29m 34s	  8h 29m 52s  	 0h 0m 18s  	 2 	 2 
 171(R) 	 8h 26m 57s 	  8h 27m 11s  	 0h 0m 13s  	 171(V) 	 8h 29m 55s	  8h 30m 7s  	 0h 0m 11s  	 3 	 0 
 172(R) 	 8h 27m 3s 	  8h 27m 13s  	 0h 0m 9s  	 172(V) 	 8h 29m 59s	  8h 31m 0s  	 0h 1m 0s  	 4 	 1 
 173(V) 	 8h 27m 46s 	  8h 27m 48s  	 0h 0m 1s  	 173(V) 	 8h 30m 5s	  8h 31m 0s  	 0h 0m 54s  	 0 	 2 
 174(V) 	 8h 27m 47s 	  8h 28m 41s  	 0h 0m 53s  	 174(O) 	 8h 30m 7s	  8h 31m 1s  	 0h 0m 53s  	 1 	 2 
 175(R) 	 8h 27m 57s 	  8h 28m 41s  	 0h 0m 43s  	 175(O) 	 8h 30m 11s	  8h 31m 3s  	 0h 0m 51s  	 1 	 3 
 176(R) 	 8h 27m 57s 	  8h 28m 42s  	 0h 0m 44s  	 176(R) 	 8h 30m 20s	  8h 31m 5s  	 0h 0m 44s  	 2 	 4 
 177(R) 	 8h 28m 7s 	  8h 28m 44s  	 0h 0m 36s  	 177(V) 	 8h 31m 15s	  8h 31m 23s  	 0h 0m 7s  	 3 	 0 
 178(R) 	 8h 28m 22s 	  8h 28m 46s  	 0h 0m 23s  	 178(V) 	 8h 31m 26s	  8h 31m 36s  	 0h 0m 10s  	 4 	 0 
 179(R) 	 8h 28m 23s 	  8h 28m 48s  	 0h 0m 24s  	 179(V) 	 8h 31m 26s	  8h 31m 40s  	 0h 0m 13s  	 5 	 1 
 180(R) 	 8h 28m 37s 	  8h 28m 51s  	 0h 0m 13s  	 180(V) 	 8h 31m 39s	  8h 32m 33s  	 0h 0m 53s  	 6 	 1 
 181(V) 	 8h 28m 53s 	  8h 29m 7s  	 0h 0m 14s  	 181(O) 	 8h 31m 44s	  8h 32m 33s  	 0h 0m 49s  	 0 	 1 
 182(V) 	 8h 28m 56s 	  8h 29m 14s  	 0h 0m 18s  	 182(R) 	 8h 32m 7s	  8h 32m 34s  	 0h 0m 26s  	 1 	 2 
 183(V) 	 8h 29m 1s 	  8h 29m 21s  	 0h 0m 19s  	 183(R) 	 8h 32m 24s	  8h 32m 36s  	 0h 0m 11s  	 2 	 3 
 184(V) 	 8h 29m 4s 	  8h 30m 14s  	 0h 1m 9s  	 184(R) 	 8h 32m 32s	  8h 32m 38s  	 0h 0m 5s  	 3 	 4 
 185(V) 	 8h 29m 10s 	  8h 30m 14s  	 0h 1m 3s  	 185(V) 	 8h 32m 42s	  8h 32m 50s  	 0h 0m 7s  	 3 	 0 
 186(V) 	 8h 29m 12s 	  8h 30m 15s  	 0h 1m 2s  	 186(V) 	 8h 32m 47s	  8h 32m 57s  	 0h 0m 10s  	 4 	 1 
 187(V) 	 8h 29m 13s 	  8h 30m 17s  	 0h 1m 3s  	 187(O) 	 8h 33m 18s	  8h 33m 18s  	 0h 0m 0s  	 5 	 0 
 188(O) 	 8h 29m 21s 	  8h 30m 19s  	 0h 0m 57s  	 188(R) 	 8h 33m 20s	  8h 34m 6s  	 0h 0m 45s  	 4 	 0 
 189(R) 	 8h 29m 33s 	  8h 30m 21s  	 0h 0m 48s  	 189(R) 	 8h 33m 20s	  8h 34m 6s  	 0h 0m 45s  	 5 	 1 
 190(R) 	 8h 29m 39s 	  8h 30m 24s  	 0h 0m 45s  	 190(R) 	 8h 33m 26s	  8h 34m 7s  	 0h 0m 41s  	 6 	 2 
 191(R) 	 8h 29m 45s 	  8h 30m 28s  	 0h 0m 42s  	 191(R) 	 8h 33m 37s	  8h 34m 9s  	 0h 0m 31s  	 7 	 3 
 192(R) 	 8h 29m 46s 	  8h 30m 32s  	 0h 0m 45s  	 192(R) 	 8h 33m 38s	  8h 34m 11s  	 0h 0m 32s  	 8 	 4 
 193(R) 	 8h 29m 57s 	  8h 30m 36s  	 0h 0m 38s  	 193(R) 	 8h 33m 47s	  8h 34m 13s  	 0h 0m 25s  	 9 	 5 
 194(R) 	 8h 30m 1s 	  8h 30m 41s  	 0h 0m 39s  	 194(R) 	 8h 33m 49s	  8h 34m 16s  	 0h 0m 26s  	 10 	 6 
 195(R) 	 8h 30m 1s 	  8h 30m 47s  	 0h 0m 45s  	 195(V) 	 8h 34m 12s	  8h 34m 26s  	 0h 0m 14s  	 11 	 2 
 196(R) 	 8h 30m 12s 	  8h 30m 53s  	 0h 0m 40s  	 196(V) 	 8h 34m 14s	  8h 34m 32s  	 0h 0m 18s  	 12 	 2 
 197(V) 	 8h 30m 17s 	  8h 30m 54s  	 0h 0m 36s  	 197(V) 	 8h 34m 16s	  8h 34m 39s  	 0h 0m 22s  	 9 	 2 
 198(V) 	 8h 30m 24s 	  8h 31m 47s  	 0h 1m 22s  	 198(V) 	 8h 34m 20s	  8h 34m 46s  	 0h 0m 25s  	 7 	 3 
 199(V) 	 8h 30m 29s 	  8h 31m 47s  	 0h 1m 17s  	 199(V) 	 8h 34m 23s	  8h 35m 39s  	 0h 1m 15s  	 7 	 4 
 200(V) 	 8h 30m 30s 	  8h 31m 48s  	 0h 1m 18s  	 200(V) 	 8h 34m 27s	  8h 35m 39s  	 0h 1m 11s  	 8 	 4 
 201(V) 	 8h 30m 33s 	  8h 31m 50s  	 0h 1m 16s  	 201(V) 	 8h 34m 28s	  8h 35m 40s  	 0h 1m 12s  	 8 	 5 
 202(R) 	 8h 31m 2s 	  8h 31m 52s  	 0h 0m 49s  	 202(V) 	 8h 34m 35s	  8h 35m 42s  	 0h 1m 6s  	 4 	 5 
 203(R) 	 8h 31m 5s 	  8h 31m 54s  	 0h 0m 48s  	 203(V) 	 8h 34m 38s	  8h 35m 44s  	 0h 1m 5s  	 5 	 6 
 204(R) 	 8h 31m 21s 	  8h 31m 57s  	 0h 0m 36s  	 204(O) 	 8h 34m 49s	  8h 35m 46s  	 0h 0m 56s  	 6 	 5 
 205(R) 	 8h 31m 29s 	  8h 32m 1s  	 0h 0m 31s  	 205(O) 	 8h 34m 51s	  8h 35m 49s  	 0h 0m 57s  	 7 	 6 
 206(R) 	 8h 31m 34s 	  8h 32m 5s  	 0h 0m 30s  	 206(R) 	 8h 34m 54s	  8h 35m 53s  	 0h 0m 58s  	 8 	 7 
 207(R) 	 8h 31m 40s 	  8h 32m 9s  	 0h 0m 29s  	 207(R) 	 8h 35m 3s	  8h 35m 57s  	 0h 0m 53s  	 9 	 8 
 208(R) 	 8h 31m 42s 	  8h 32m 14s  	 0h 0m 32s  	 208(R) 	 8h 35m 13s	  8h 36m 1s  	 0h 0m 48s  	 10 	 9 
 209(V) 	 8h 32m 12s 	  8h 32m 27s  	 0h 0m 14s  	 209(R) 	 8h 35m 28s	  8h 36m 6s  	 0h 0m 38s  	 1 	 10 
 210(V) 	 8h 32m 17s 	  8h 33m 20s  	 0h 1m 2s  	 210(R) 	 8h 35m 33s	  8h 36m 12s  	 0h 0m 38s  	 1 	 11 
 211(V) 	 8h 32m 22s 	  8h 33m 20s  	 0h 0m 57s  	 211(R) 	 8h 35m 33s	  8h 36m 18s  	 0h 0m 44s  	 2 	 12 
 212(O) 	 8h 32m 28s 	  8h 33m 21s  	 0h 0m 52s  	 212(V) 	 8h 35m 40s	  8h 36m 19s  	 0h 0m 38s  	 2 	 10 
 213(O) 	 8h 32m 30s 	  8h 33m 23s  	 0h 0m 52s  	 213(V) 	 8h 35m 44s	  8h 37m 12s  	 0h 1m 27s  	 3 	 9 
 214(O) 	 8h 32m 32s 	  8h 33m 25s  	 0h 0m 52s  	 214(V) 	 8h 36m 8s	  8h 37m 12s  	 0h 1m 3s  	 4 	 4 
 215(R) 	 8h 32m 35s 	  8h 33m 27s  	 0h 0m 52s  	 215(R) 	 8h 36m 37s	  8h 37m 13s  	 0h 0m 36s  	 5 	 2 
 216(R) 	 8h 32m 41s 	  8h 33m 30s  	 0h 0m 48s  	 216(R) 	 8h 36m 46s	  8h 37m 15s  	 0h 0m 28s  	 6 	 3 
 217(R) 	 8h 32m 42s 	  8h 33m 34s  	 0h 0m 51s  	 217(R) 	 8h 36m 50s	  8h 37m 17s  	 0h 0m 26s  	 7 	 4 
 218(R) 	 8h 32m 53s 	  8h 33m 38s  	 0h 0m 44s  	 218(R) 	 8h 36m 59s	  8h 37m 19s  	 0h 0m 19s  	 8 	 5 
 219(V) 	 8h 33m 20s 	  8h 33m 43s  	 0h 0m 22s  	 219(R) 	 8h 37m 11s	  8h 37m 22s  	 0h 0m 10s  	 7 	 6 
 220(V) 	 8h 33m 21s 	  8h 33m 49s  	 0h 0m 27s  	 220(V) 	 8h 37m 19s	  8h 37m 33s  	 0h 0m 14s  	 7 	 1 
 221(V) 	 8h 33m 46s 	  8h 34m 0s  	 0h 0m 13s  	 221(V) 	 8h 37m 24s	  8h 37m 42s  	 0h 0m 18s  	 1 	 1 
 222(O) 	 8h 34m 3s 	  8h 34m 53s  	 0h 0m 49s  	 222(O) 	 8h 37m 53s	  8h 37m 53s  	 0h 0m 0s  	 0 	 0 
 223(R) 	 8h 34m 15s 	  8h 34m 53s  	 0h 0m 38s  	 223(R) 	 8h 38m 4s	  8h 38m 45s  	 0h 0m 40s  	 1 	 0 
 224(R) 	 8h 34m 42s 	  8h 34m 54s  	 0h 0m 11s  	 224(R) 	 8h 38m 19s	  8h 38m 45s  	 0h 0m 25s  	 2 	 1 
 225(R) 	 8h 34m 44s 	  8h 34m 56s  	 0h 0m 11s  	 225(R) 	 8h 38m 26s	  8h 38m 46s  	 0h 0m 20s  	 3 	 2 
 226(R) 	 8h 34m 44s 	  8h 34m 58s  	 0h 0m 13s  	 226(R) 	 8h 38m 27s	  8h 38m 48s  	 0h 0m 20s  	 4 	 3 
 227(R) 	 8h 34m 46s 	  8h 35m 0s  	 0h 0m 13s  	 227(V) 	 8h 38m 51s	  8h 38m 56s  	 0h 0m 5s  	 5 	 0 
 228(R) 	 8h 34m 49s 	  8h 35m 3s  	 0h 0m 13s  	 228(V) 	 8h 38m 57s	  8h 39m 5s  	 0h 0m 7s  	 6 	 0 
 229(R) 	 8h 34m 51s 	  8h 35m 7s  	 0h 0m 15s  	 229(V) 	 8h 39m 0s	  8h 39m 11s  	 0h 0m 10s  	 7 	 1 
 230(V) 	 8h 35m 3s 	  8h 35m 21s  	 0h 0m 18s  	 230(V) 	 8h 39m 1s	  8h 39m 15s  	 0h 0m 14s  	 1 	 2 
 231(V) 	 8h 35m 10s 	  8h 35m 33s  	 0h 0m 22s  	 231(V) 	 8h 39m 4s	  8h 39m 22s  	 0h 0m 18s  	 1 	 3 
 232(V) 	 8h 35m 24s 	  8h 36m 26s  	 0h 1m 1s  	 232(V) 	 8h 39m 9s	  8h 39m 25s  	 0h 0m 15s  	 1 	 3 
 233(V) 	 8h 35m 25s 	  8h 36m 26s  	 0h 1m 0s  	 233(V) 	 8h 39m 11s	  8h 40m 18s  	 0h 1m 6s  	 2 	 4 
 234(V) 	 8h 35m 26s 	  8h 36m 27s  	 0h 1m 1s  	 234(V) 	 8h 39m 12s	  8h 40m 18s  	 0h 1m 5s  	 3 	 4 
 235(V) 	 8h 35m 27s 	  8h 36m 29s  	 0h 1m 1s  	 235(R) 	 8h 39m 38s	  8h 40m 19s  	 0h 0m 41s  	 4 	 2 
 236(R) 	 8h 35m 49s 	  8h 36m 31s  	 0h 0m 41s  	 236(R) 	 8h 39m 42s	  8h 40m 21s  	 0h 0m 38s  	 4 	 3 
 237(R) 	 8h 35m 53s 	  8h 36m 33s  	 0h 0m 40s  	 237(R) 	 8h 39m 44s	  8h 40m 23s  	 0h 0m 38s  	 5 	 4 
 238(R) 	 8h 36m 21s 	  8h 36m 36s  	 0h 0m 14s  	 238(R) 	 8h 39m 47s	  8h 40m 25s  	 0h 0m 37s  	 6 	 5 
 239(R) 	 8h 36m 22s 	  8h 36m 40s  	 0h 0m 17s  	 239(R) 	 8h 39m 51s	  8h 40m 28s  	 0h 0m 36s  	 7 	 6 
 240(V) 	 8h 36m 37s 	  8h 36m 55s  	 0h 0m 18s  	 240(R) 	 8h 39m 59s	  8h 40m 32s  	 0h 0m 32s  	 1 	 7 
 241(V) 	 8h 36m 38s 	  8h 37m 0s  	 0h 0m 22s  	 241(R) 	 8h 40m 10s	  8h 40m 36s  	 0h 0m 25s  	 2 	 8 
 242(V) 	 8h 36m 43s 	  8h 37m 6s  	 0h 0m 22s  	 242(R) 	 8h 40m 11s	  8h 40m 40s  	 0h 0m 29s  	 2 	 9 
 243(O) 	 8h 37m 6s 	  8h 37m 59s  	 0h 0m 52s  	 243(R) 	 8h 40m 13s	  8h 40m 45s  	 0h 0m 31s  	 0 	 10 
 244(R) 	 8h 37m 20s 	  8h 37m 59s  	 0h 0m 38s  	 244(V) 	 8h 40m 23s	  8h 40m 56s  	 0h 0m 33s  	 1 	 6 
 245(R) 	 8h 37m 40s 	  8h 38m 0s  	 0h 0m 19s  	 245(V) 	 8h 40m 26s	  8h 40m 58s  	 0h 0m 31s  	 2 	 6 
 246(R) 	 8h 37m 47s 	  8h 38m 2s  	 0h 0m 14s  	 246(V) 	 8h 40m 27s	  8h 41m 51s  	 0h 1m 23s  	 3 	 7 
 247(R) 	 8h 37m 50s 	  8h 38m 4s  	 0h 0m 13s  	 247(V) 	 8h 40m 47s	  8h 41m 51s  	 0h 1m 3s  	 4 	 3 
 248(R) 	 8h 37m 50s 	  8h 38m 6s  	 0h 0m 15s  	 248(V) 	 8h 40m 49s	  8h 41m 52s  	 0h 1m 3s  	 5 	 4 
 249(V) 	 8h 38m 1s 	  8h 38m 12s  	 0h 0m 10s  	 249(V) 	 8h 40m 50s	  8h 41m 54s  	 0h 1m 3s  	 3 	 5 
 250(V) 	 8h 38m 10s 	  8h 38m 24s  	 0h 0m 14s  	 250(R) 	 8h 41m 20s	  8h 41m 56s  	 0h 0m 35s  	 1 	 4 
 251(V) 	 8h 38m 15s 	  8h 38m 33s  	 0h 0m 18s  	 251(R) 	 8h 41m 24s	  8h 41m 58s  	 0h 0m 33s  	 1 	 5 
 252(V) 	 8h 38m 18s 	  8h 38m 39s  	 0h 0m 20s  	 252(R) 	 8h 41m 41s	  8h 42m 1s  	 0h 0m 19s  	 2 	 6 
 253(V) 	 8h 38m 25s 	  8h 39m 32s  	 0h 1m 6s  	 253(V) 	 8h 41m 52s	  8h 42m 6s  	 0h 0m 14s  	 2 	 5 
 254(V) 	 8h 38m 26s 	  8h 39m 32s  	 0h 1m 6s  	 254(V) 	 8h 41m 55s	  8h 42m 13s  	 0h 0m 18s  	 3 	 4 
 255(V) 	 8h 38m 31s 	  8h 39m 33s  	 0h 1m 1s  	 255(V) 	 8h 42m 4s	  8h 42m 27s  	 0h 0m 22s  	 4 	 2 
 256(V) 	 8h 38m 37s 	  8h 39m 35s  	 0h 0m 57s  	 256(V) 	 8h 42m 8s	  8h 42m 31s  	 0h 0m 22s  	 4 	 2 
 257(O) 	 8h 38m 42s 	  8h 39m 37s  	 0h 0m 54s  	 257(R) 	 8h 42m 37s	  8h 43m 24s  	 0h 0m 46s  	 4 	 0 
 258(R) 	 8h 38m 48s 	  8h 39m 39s  	 0h 0m 50s  	 258(R) 	 8h 42m 39s	  8h 43m 24s  	 0h 0m 45s  	 5 	 1 
 259(R) 	 8h 38m 50s 	  8h 39m 42s  	 0h 0m 52s  	 259(R) 	 8h 42m 50s	  8h 43m 25s  	 0h 0m 35s  	 6 	 2 
 260(R) 	 8h 39m 6s 	  8h 39m 46s  	 0h 0m 39s  	 260(R) 	 8h 43m 11s	  8h 43m 27s  	 0h 0m 15s  	 7 	 3 
 261(R) 	 8h 39m 6s 	  8h 39m 50s  	 0h 0m 43s  	 261(R) 	 8h 43m 11s	  8h 43m 29s  	 0h 0m 17s  	 8 	 4 
 262(R) 	 8h 39m 6s 	  8h 39m 54s  	 0h 0m 47s  	 262(R) 	 8h 43m 15s	  8h 43m 31s  	 0h 0m 15s  	 9 	 5 
 263(R) 	 8h 39m 20s 	  8h 39m 59s  	 0h 0m 39s  	 263(R) 	 8h 43m 19s	  8h 43m 34s  	 0h 0m 15s  	 10 	 6 
 264(R) 	 8h 39m 22s 	  8h 40m 5s  	 0h 0m 42s  	 264(V) 	 8h 43m 30s	  8h 43m 44s  	 0h 0m 14s  	 11 	 2 
 265(R) 	 8h 39m 23s 	  8h 40m 11s  	 0h 0m 47s  	 265(V) 	 8h 43m 34s	  8h 43m 52s  	 0h 0m 18s  	 12 	 1 
 266(R) 	 8h 39m 29s 	  8h 40m 12s  	 0h 0m 42s  	 266(V) 	 8h 43m 42s	  8h 44m 4s  	 0h 0m 21s  	 13 	 2 
 267(V) 	 8h 39m 37s 	  8h 41m 5s  	 0h 1m 27s  	 267(V) 	 8h 43m 50s	  8h 44m 57s  	 0h 1m 6s  	 9 	 2 
 268(V) 	 8h 40m 8s 	  8h 41m 5s  	 0h 0m 56s  	 268(V) 	 8h 43m 51s	  8h 44m 57s  	 0h 1m 6s  	 3 	 3 
 269(R) 	 8h 40m 23s 	  8h 41m 6s  	 0h 0m 42s  	 269(O) 	 8h 44m 5s	  8h 44m 58s  	 0h 0m 52s  	 2 	 2 
 270(R) 	 8h 40m 26s 	  8h 41m 8s  	 0h 0m 41s  	 270(R) 	 8h 44m 33s	  8h 45m 0s  	 0h 0m 26s  	 3 	 3 
 271(R) 	 8h 40m 32s 	  8h 41m 10s  	 0h 0m 37s  	 271(R) 	 8h 44m 42s	  8h 45m 2s  	 0h 0m 19s  	 4 	 4 
 272(R) 	 8h 40m 38s 	  8h 41m 12s  	 0h 0m 33s  	 272(V) 	 8h 45m 19s	  8h 45m 27s  	 0h 0m 7s  	 5 	 0 
 273(R) 	 8h 40m 41s 	  8h 41m 15s  	 0h 0m 34s  	 273(V) 	 8h 45m 22s	  8h 45m 33s  	 0h 0m 10s  	 6 	 1 
 274(R) 	 8h 40m 45s 	  8h 41m 19s  	 0h 0m 33s  	 274(V) 	 8h 45m 25s	  8h 45m 37s  	 0h 0m 11s  	 7 	 2 
 275(R) 	 8h 40m 53s 	  8h 41m 23s  	 0h 0m 29s  	 275(V) 	 8h 45m 31s	  8h 46m 30s  	 0h 0m 58s  	 8 	 2 
 276(R) 	 8h 40m 54s 	  8h 41m 27s  	 0h 0m 32s  	 276(O) 	 8h 45m 38s	  8h 46m 30s  	 0h 0m 52s  	 9 	 1 
 277(V) 	 8h 41m 26s 	  8h 41m 45s  	 0h 0m 18s  	 277(O) 	 8h 45m 38s	  8h 46m 31s  	 0h 0m 52s  	 1 	 2 
 278(V) 	 8h 41m 29s 	  8h 42m 38s  	 0h 1m 8s  	 278(O) 	 8h 45m 42s	  8h 46m 33s  	 0h 0m 50s  	 1 	 3 
 279(V) 	 8h 41m 29s 	  8h 42m 38s  	 0h 1m 8s  	 279(R) 	 8h 45m 49s	  8h 46m 35s  	 0h 0m 45s  	 2 	 4 
 280(V) 	 8h 41m 35s 	  8h 42m 39s  	 0h 1m 4s  	 280(R) 	 8h 45m 58s	  8h 46m 37s  	 0h 0m 39s  	 3 	 5 
 281(V) 	 8h 41m 35s 	  8h 42m 41s  	 0h 1m 5s  	 281(R) 	 8h 46m 26s	  8h 46m 40s  	 0h 0m 13s  	 4 	 6 
 282(O) 	 8h 41m 50s 	  8h 42m 43s  	 0h 0m 52s  	 282(R) 	 8h 46m 27s	  8h 46m 44s  	 0h 0m 16s  	 4 	 7 
 283(R) 	 8h 41m 53s 	  8h 42m 45s  	 0h 0m 52s  	 283(R) 	 8h 46m 28s	  8h 46m 48s  	 0h 0m 19s  	 5 	 8 
 284(R) 	 8h 42m 10s 	  8h 42m 48s  	 0h 0m 38s  	 284(V) 	 8h 46m 35s	  8h 46m 57s  	 0h 0m 22s  	 6 	 4 
 285(R) 	 8h 42m 10s 	  8h 42m 52s  	 0h 0m 41s  	 285(V) 	 8h 46m 41s	  8h 47m 8s  	 0h 0m 27s  	 7 	 3 
 286(R) 	 8h 42m 18s 	  8h 42m 56s  	 0h 0m 37s  	 286(V) 	 8h 46m 51s	  8h 47m 10s  	 0h 0m 18s  	 8 	 2 
 287(R) 	 8h 42m 20s 	  8h 43m 0s  	 0h 0m 39s  	 287(V) 	 8h 46m 55s	  8h 48m 3s  	 0h 1m 7s  	 9 	 3 
 288(R) 	 8h 42m 22s 	  8h 43m 5s  	 0h 0m 43s  	 288(V) 	 8h 46m 58s	  8h 48m 3s  	 0h 1m 4s  	 10 	 3 
 289(V) 	 8h 42m 47s 	  8h 43m 18s  	 0h 0m 30s  	 289(V) 	 8h 47m 3s	  8h 48m 4s  	 0h 1m 1s  	 5 	 4 
 290(V) 	 8h 42m 49s 	  8h 44m 11s  	 0h 1m 21s  	 290(O) 	 8h 47m 11s	  8h 48m 6s  	 0h 0m 54s  	 5 	 3 
 291(V) 	 8h 43m 8s 	  8h 44m 11s  	 0h 1m 2s  	 291(R) 	 8h 47m 49s	  8h 48m 8s  	 0h 0m 18s  	 2 	 4 
 292(R) 	 8h 43m 24s 	  8h 44m 12s  	 0h 0m 47s  	 292(R) 	 8h 47m 51s	  8h 48m 10s  	 0h 0m 18s  	 2 	 5 
 293(R) 	 8h 43m 33s 	  8h 44m 14s  	 0h 0m 40s  	 293(R) 	 8h 47m 57s	  8h 48m 13s  	 0h 0m 15s  	 3 	 6 
 294(R) 	 8h 43m 33s 	  8h 44m 16s  	 0h 0m 42s  	 294(V) 	 8h 48m 13s	  8h 48m 27s  	 0h 0m 14s  	 4 	 1 
 295(R) 	 8h 43m 55s 	  8h 44m 18s  	 0h 0m 23s  	 295(V) 	 8h 48m 20s	  8h 48m 38s  	 0h 0m 18s  	 5 	 1 
 296(R) 	 8h 44m 1s 	  8h 44m 21s  	 0h 0m 20s  	 296(V) 	 8h 48m 22s	  8h 48m 43s  	 0h 0m 20s  	 6 	 2 
 297(V) 	 8h 44m 12s 	  8h 44m 26s  	 0h 0m 14s  	 297(V) 	 8h 48m 39s	  8h 49m 36s  	 0h 0m 56s  	 4 	 1 
 298(V) 	 8h 44m 20s 	  8h 44m 38s  	 0h 0m 18s  	 298(O) 	 8h 48m 48s	  8h 49m 36s  	 0h 0m 48s  	 2 	 1 
 299(V) 	 8h 44m 31s 	  8h 44m 51s  	 0h 0m 19s  	 299(R) 	 8h 49m 8s	  8h 49m 37s  	 0h 0m 28s  	 1 	 2 
 300(V) 	 8h 44m 38s 	  8h 45m 44s  	 0h 1m 5s  	 300(R) 	 8h 49m 10s	  8h 49m 39s  	 0h 0m 28s  	 1 	 3 
 301(O) 	 8h 44m 54s 	  8h 45m 44s  	 0h 0m 50s  	 301(R) 	 8h 49m 10s	  8h 49m 41s  	 0h 0m 30s  	 1 	 4 
 302(O) 	 8h 44m 56s 	  8h 45m 45s  	 0h 0m 48s  	 302(R) 	 8h 49m 29s	  8h 49m 43s  	 0h 0m 13s  	 2 	 5 
 303(R) 	 8h 45m 14s 	  8h 45m 47s  	 0h 0m 32s  	 303(R) 	 8h 49m 30s	  8h 49m 46s  	 0h 0m 16s  	 3 	 6 
 304(R) 	 8h 45m 26s 	  8h 45m 49s  	 0h 0m 22s  	 304(V) 	 8h 49m 39s	  8h 49m 53s  	 0h 0m 14s  	 4 	 3 
 305(R) 	 8h 45m 30s 	  8h 45m 51s  	 0h 0m 20s  	 305(V) 	 8h 49m 50s	  8h 50m 8s  	 0h 0m 18s  	 5 	 1 
 306(R) 	 8h 45m 41s 	  8h 45m 54s  	 0h 0m 12s  	 306(V) 	 8h 50m 2s	  8h 50m 16s  	 0h 0m 13s  	 6 	 1 
 307(R) 	 8h 45m 43s 	  8h 45m 58s  	 0h 0m 14s  	 307(V) 	 8h 50m 8s	  8h 51m 9s  	 0h 1m 0s  	 7 	 2 
 308(V) 	 8h 45m 45s 	  8h 46m 3s  	 0h 0m 18s  	 308(V) 	 8h 50m 11s	  8h 51m 9s  	 0h 0m 58s  	 5 	 2 
 309(V) 	 8h 45m 54s 	  8h 46m 17s  	 0h 0m 22s  	 309(O) 	 8h 50m 18s	  8h 51m 10s  	 0h 0m 51s  	 2 	 2 
 310(V) 	 8h 45m 56s 	  8h 46m 23s  	 0h 0m 27s  	 310(O) 	 8h 50m 19s	  8h 51m 12s  	 0h 0m 52s  	 3 	 3 
 311(V) 	 8h 46m 9s 	  8h 46m 24s  	 0h 0m 14s  	 311(O) 	 8h 50m 21s	  8h 51m 14s  	 0h 0m 52s  	 2 	 4 
 312(O) 	 8h 46m 26s 	  8h 47m 17s  	 0h 0m 50s  	 312(R) 	 8h 50m 28s	  8h 51m 16s  	 0h 0m 47s  	 0 	 5 
 313(R) 	 8h 46m 37s 	  8h 47m 17s  	 0h 0m 40s  	 313(R) 	 8h 50m 30s	  8h 51m 19s  	 0h 0m 48s  	 1 	 6 
 314(R) 	 8h 46m 37s 	  8h 47m 18s  	 0h 0m 40s  	 314(R) 	 8h 50m 30s	  8h 51m 23s  	 0h 0m 52s  	 2 	 7 
